greenMean,redMean,blueMean,PDer,PDeb,PDvr,PDvb,FehOne,FevOne,FedOne,FeaTwo,FehTwo,FevTwo,FedTwo,month,day,hour,min,sec,group
11.7037856354109,9.32889437595377,3.23632285616372,2.48950305938039,8.46746277924718,51.3832533756981,424.671764106958,0.0261500910413318,0.051676243303154,0.0102893618222367,0.876045447208338,0.033642362980298,0.072650925913276,0.0176612638980878,11,7,9,45,8,0
37.214824448096,26.255667688901,15.1894260256759,10.9729334903298,22.02539842242,397.24749207181,1717.47407951155,0.00697171658741069,0.0175774522641387,0.0024816015624891,0.955402586513762,0.0104853925404134,0.0299918488877168,0.0041201720581076,11,12,8,5,1,0
37.214824448096,26.255667688901,15.1894260256759,10.9729334903298,22.02539842242,397.24749207181,1717.47407951155,0.00697171658741069,0.0175774522641387,0.0024816015624891,0.955402586513762,0.0104853925404134,0.0299918488877168,0.0041201720581076,11,12,8,5,1,0
37.214824448096,26.255667688901,15.1894260256759,10.9729334903298,22.02539842242,397.24749207181,1717.47407951155,0.00697171658741069,0.0175774522641387,0.0024816015624891,0.955402586513762,0.0104853925404134,0.0299918488877168,0.0041201720581076,11,12,8,5,1,0
11.7037856354109,9.32889437595377,3.23632285616372,2.48950305938039,8.46746277924718,51.3832533756981,424.671764106958,0.0261500910413318,0.051676243303154,0.0102893618222367,0.876045447208338,0.033642362980298,0.072650925913276,0.0176612638980878,11,7,9,45,8,0
24.44855510546,19.7505418720655,4.30128672647763,4.84321664045178,20.1472683789824,92.7314266466242,1157.81092261709,0.0134434733008751,0.0343080010180848,0.00552280206299352,0.928617045382674,0.0169494022569143,0.0456119380202799,0.00882161434013221,11,11,12,16,6,0
18.7313866945511,13.2913001707629,5.2427220723531,5.48463426564619,13.488664622198,128.004388420662,749.681682045475,0.016711321216361,0.0469195223485431,0.00628352145681639,0.89574276540971,0.022339731764377,0.0706306783247777,0.0112868245011349,11,30,8,38,48,0
37.214824448096,26.255667688901,15.1894260256759,10.9729334903298,22.02539842242,397.24749207181,1717.47407951155,0.00697171658741069,0.0175774522641387,0.0024816015624891,0.955402586513762,0.0104853925404134,0.0299918488877168,0.0041201720581076,11,12,8,5,1,0
37.214824448096,26.255667688901,15.1894260256759,10.9729334903298,22.02539842242,397.24749207181,1717.47407951155,0.00697171658741069,0.0175774522641387,0.0024816015624891,0.955402586513762,0.0104853925404134,0.0299918488877168,0.0041201720581076,11,12,8,5,1,0
37.214824448096,26.255667688901,15.1894260256759,10.9729334903298,22.02539842242,397.24749207181,1717.47407951155,0.00697171658741069,0.0175774522641387,0.0024816015624891,0.955402586513762,0.0104853925404134,0.0299918488877168,0.0041201720581076,11,12,8,5,1,0
37.214824448096,26.255667688901,15.1894260256759,10.9729334903298,22.02539842242,397.24749207181,1717.47407951155,0.00697171658741069,0.0175774522641387,0.0024816015624891,0.955402586513762,0.0104853925404134,0.0299918488877168,0.0041201720581076,11,12,8,5,1,0
18.7313866945511,13.2913001707629,5.2427220723531,5.48463426564619,13.488664622198,128.004388420662,749.681682045475,0.016711321216361,0.0469195223485431,0.00628352145681639,0.89574276540971,0.022339731764377,0.0706306783247777,0.0112868245011349,11,30,8,38,48,0
